,Date,Station,Pressure,Height,Temp,DewPoint,Relative_Humidity,Mean_Mixed_Layer,Wind_Direction,Wind_Speed,Potential_Temp,Equivalent_Potential_Temp,Virtual_Potential_Temp
81,2022-10-14,Vernon,850,1567.0,14.4,1.4,41.0,5.01,215.0,3.704,301.2,316.5,302.1
82,2022-10-14,Port Hardy,700,3173.0,5.2,-13.8,24.0,1.89,265.0,37.04,308.2,314.5,308.6
83,2022-10-14,Port Hardy,850,1565.0,14.6,-3.4,29.0,3.52,285.0,11.112,301.4,312.4,302.1
84,2022-10-15,Quillayute,700,3154.0,6.2,-3.8,49.0,4.14,330.0,33.336,309.3,322.5,310.1
85,2022-10-15,Quillayute,850,1530.0,17.0,2.0,36.0,5.23,355.0,24.076,303.9,320.1,304.9
86,2022-10-15,Vernon,700,3127.0,2.4,-2.2,72.0,4.67,320.0,35.188,305.1,319.7,306.0
87,2022-10-15,Vernon,850,1528.0,13.4,3.4,51.0,5.78,340.0,20.372,300.2,317.6,301.2
88,2022-10-15,Port Hardy,700,3165.0,4.6,-3.4,56.0,4.27,335.0,38.892,307.6,321.1,308.3
89,2022-10-15,Port Hardy,850,1561.0,13.8,4.8,55.0,6.38,345.0,20.372,300.6,319.8,301.8
90,2022-10-16,Quillayute,700,3144.0,8.4,-9.6,27.0,2.65,105.0,9.26,311.8,320.5,312.3
91,2022-10-16,Quillayute,850,1514.0,18.0,0.0,30.0,4.52,125.0,24.076,305.0,319.1,305.8
92,2022-10-16,Vernon,700,3155.0,5.4,-24.6,9.0,0.75,170.0,7.408,308.4,311.1,308.6
93,2022-10-16,Vernon,850,1548.0,13.8,2.8,47.0,5.54,180.0,3.704,300.6,317.4,301.6
94,2022-10-16,Port Hardy,700,3168.0,6.8,-10.2,29.0,2.53,175.0,9.26,310.0,318.3,310.5
95,2022-10-16,Port Hardy,850,1539.0,16.4,3.4,42.0,5.78,155.0,7.408,303.3,321.0,304.4
96,2022-10-17,Quillayute,700,3134.0,5.2,-8.8,36.0,2.82,160.0,37.04,308.2,317.4,308.7
97,2022-10-17,Quillayute,850,1511.0,16.0,-3.0,27.0,3.62,150.0,53.708000000000006,302.9,314.2,303.6
98,2022-10-17,Vernon,700,3164.0,8.0,-18.0,14.0,1.33,215.0,20.372,311.3,315.9,311.6
99,2022-10-17,Vernon,850,1546.0,15.6,0.6,36.0,4.72,160.0,7.408,302.5,317.1,303.3
100,2022-10-17,Port Hardy,700,3098.0,5.6,-17.4,17.0,1.4,185.0,51.856,308.6,313.4,308.9
101,2022-10-17,Port Hardy,850,1490.0,15.8,0.8,36.0,4.79,135.0,31.484,302.7,317.5,303.6
102,2022-10-18,Quillayute,700,3128.0,3.6,0.4,80.0,5.66,185.0,53.708000000000006,306.4,324.0,307.5
103,2022-10-18,Quillayute,850,1523.0,11.6,-6.4,28.0,2.8,180.0,33.336,298.3,307.0,298.8
104,2022-10-18,Vernon,700,3200.0,6.4,-14.6,21.0,1.77,240.0,22.224,309.5,315.5,309.9
105,2022-10-18,Vernon,850,1564.0,14.8,-0.2,36.0,4.46,170.0,5.556,301.6,315.4,302.4
106,2022-10-18,Port Hardy,700,3092.0,2.2,-2.8,70.0,4.47,200.0,48.152,304.9,318.8,305.7
107,2022-10-18,Port Hardy,850,1509.0,6.4,2.7,77.0,5.5,150.0,38.892,292.8,309.0,293.8
108,2022-10-19,Quillayute,700,3175.0,3.4,-8.6,41.0,2.87,215.0,37.04,306.2,315.4,306.8
109,2022-10-19,Quillayute,850,1576.0,11.6,6.6,71.0,7.24,245.0,14.816,298.3,319.8,299.6
110,2022-10-19,Vernon,700,3223.0,5.0,-19.0,16.0,1.22,220.0,31.484,308.0,312.1,308.2
111,2022-10-19,Vernon,850,1582.0,15.6,-1.4,31.0,4.08,200.0,14.816,302.5,315.1,303.2
112,2022-10-19,Port Hardy,700,3140.0,2.2,-33.8,5.0,0.32,230.0,33.336,304.9,306.0,304.9
113,2022-10-19,Port Hardy,850,1549.0,7.6,5.0,84.0,6.47,175.0,27.78,294.1,313.1,295.2
114,2022-10-20,Quillayute,700,3210.0,5.2,-2.8,56.0,4.47,255.0,11.112,308.2,322.3,309.0
115,2022-10-20,Quillayute,850,1595.0,15.6,-33.4,2.0,0.27,285.0,9.26,302.5,303.5,302.5
116,2022-10-20,Vernon,700,3199.0,6.2,-9.8,31.0,2.61,275.0,37.04,309.3,317.9,309.8
117,2022-10-20,Vernon,850,1581.0,15.4,0.4,36.0,4.66,220.0,18.52,302.3,316.6,303.1
118,2022-10-20,Port Hardy,700,3166.0,1.8,0.3,90.0,5.62,260.0,61.116,304.4,321.8,305.5
119,2022-10-20,Port Hardy,850,1576.0,9.0,7.9,93.0,7.92,245.0,33.336,295.6,318.7,297.0
120,2022-10-21,Quillayute,700,3091.0,0.4,-17.6,25.0,1.38,285.0,77.784,302.9,307.4,303.1
121,2022-10-21,Quillayute,850,1507.0,6.4,-3.6,49.0,3.46,290.0,37.04,292.8,303.3,293.4
122,2022-10-21,Vernon,700,3070.0,-4.1,-6.2,85.0,3.45,280.0,48.152,297.9,308.5,298.5
123,2022-10-21,Vernon,850,1479.0,4.4,-3.6,56.0,3.46,265.0,12.964,290.7,301.1,291.4
124,2022-10-21,Port Hardy,700,3048.0,-3.1,-43.1,3.0,0.12,300.0,59.264,299.0,299.5,299.0
125,2022-10-21,Port Hardy,850,1520.0,2.2,-14.8,27.0,1.43,310.0,33.336,288.4,292.9,288.7
126,2022-10-22,Quillayute,700,2931.0,-6.1,-6.3,98.0,3.43,280.0,46.300000000000004,295.7,306.1,296.3
127,2022-10-22,Quillayute,850,1391.0,0.4,-0.1,96.0,4.49,335.0,18.52,286.6,299.5,287.3
128,2022-10-22,Vernon,700,2890.0,-9.5,-12.2,81.0,2.15,280.0,22.224,291.9,298.6,292.3
129,2022-10-22,Vernon,850,1362.0,-0.1,-3.3,79.0,3.54,320.0,14.816,286.0,296.4,286.6
130,2022-10-22,Port Hardy,700,2949.0,-8.7,-11.3,81.0,2.31,300.0,37.04,292.8,299.9,293.2
131,2022-10-22,Port Hardy,850,1433.0,0.4,-1.3,88.0,4.11,300.0,18.52,286.6,298.5,287.3
132,2022-10-23,Quillayute,700,-0.3,-12.3,40.0,1.83,322.0,22.0,535.0427999999999,294.5,289.2,796.0
133,2022-10-23,Quillayute,850,1402.0,0.8,-7.2,55.0,2.63,330.0,29.632,287.0,294.8,287.4
134,2022-10-23,Vernon,700,2901.0,-11.1,-14.7,75.0,1.76,355.0,35.188,290.2,295.6,290.5
135,2022-10-23,Vernon,850,1369.0,1.8,-5.2,60.0,3.07,325.0,20.372,288.0,297.1,288.6
136,2022-10-23,Port Hardy,700,2938.0,-10.7,-28.7,21.0,0.51,330.0,46.300000000000004,290.6,292.3,290.7
137,2022-10-23,Port Hardy,850,1420.0,-1.3,-6.3,69.0,2.82,320.0,42.596000000000004,284.8,293.1,285.3
138,2022-10-24,Quillayute,700,3039.0,-3.5,-5.5,86.0,3.64,310.0,38.892,298.6,309.8,299.2
139,2022-10-24,Quillayute,850,1498.0,0.6,-22.4,16.0,0.75,225.0,18.52,286.8,289.2,286.9
140,2022-10-24,Vernon,700,3025.0,-9.7,-21.7,37.0,0.97,235.0,35.188,291.7,294.8,291.9
141,2022-10-24,Vernon,850,1478.0,0.8,-5.2,64.0,3.07,160.0,12.964,287.0,296.0,287.5
142,2022-10-24,Port Hardy,700,2991.0,-5.5,-8.5,79.0,2.89,250.0,87.04400000000001,296.4,305.3,296.9
143,2022-10-24,Port Hardy,850,1438.0,0.4,-0.9,91.0,4.23,190.0,79.63600000000001,286.6,298.8,287.3
144,2022-10-25,Quillayute,700,3004.0,-9.3,-15.3,62.0,1.67,295.0,59.264,292.2,297.4,292.4
145,2022-10-25,Quillayute,850,1476.0,-0.1,-0.2,99.0,4.46,305.0,48.152,286.0,298.9,286.8
146,2022-10-25,Vernon,700,2930.0,-9.9,-12.2,83.0,2.15,280.0,27.78,291.5,298.1,291.9
147,2022-10-25,Vernon,850,1398.0,2.6,-3.4,65.0,3.52,220.0,31.484,288.9,299.2,289.5
148,2022-10-25,Port Hardy,700,2989.0,-10.1,-25.1,28.0,0.72,300.0,59.264,291.3,293.6,291.4
149,2022-10-25,Port Hardy,850,1473.0,-0.9,-5.0,74.0,3.12,290.0,46.300000000000004,285.2,294.3,285.7
150,2022-10-26,Quillayute,700,2937.0,-9.1,-12.7,75.0,2.07,280.0,48.152,292.4,298.8,292.7
151,2022-10-26,Quillayute,850,1410.0,-0.5,-0.7,99.0,4.3,260.0,40.744,285.6,298.0,286.4
152,2022-10-26,Vernon,700,2956.0,-11.1,-13.2,84.0,1.99,230.0,40.744,290.2,296.2,290.5
153,2022-10-26,Vernon,850,1436.0,1.4,-6.6,55.0,2.76,190.0,16.668,287.6,295.8,288.1
154,2022-10-26,Port Hardy,700,2913.0,-11.3,-14.7,76.0,1.76,310.0,27.78,289.9,295.4,290.2
155,2022-10-26,Port Hardy,850,1395.0,-1.3,-3.8,83.0,3.41,320.0,29.632,284.8,294.7,285.4
156,2022-10-27,Quillayute,700,3021.0,-7.5,-7.7,98.0,3.07,285.0,59.264,294.1,303.5,294.7
157,2022-10-27,Quillayute,850,1486.0,0.0,0.0,100.0,4.52,240.0,37.04,286.1,299.2,286.9
158,2022-10-27,Vernon,700,2952.0,-11.7,-16.2,69.0,1.55,260.0,24.076,289.5,294.3,289.8
159,2022-10-27,Vernon,850,1454.0,0.8,-7.2,55.0,2.63,215.0,29.632,287.0,294.8,287.4
160,2022-10-27,Port Hardy,700,2965.0,-7.7,-9.4,88.0,2.69,280.0,70.376,293.9,302.2,294.4
161,2022-10-27,Port Hardy,850,1438.0,0.6,-1.3,87.0,4.11,255.0,55.56,286.8,298.7,287.5
162,2022-10-28,Quillayute,700,2976.0,-7.7,-7.9,98.0,3.03,260.0,57.412000000000006,293.9,303.1,294.5
163,2022-10-28,Quillayute,850,1443.0,0.4,-0.2,96.0,4.46,305.0,25.928,286.6,299.4,287.3
164,2022-10-28,Vernon,700,2952.0,-5.7,-8.3,82.0,2.93,250.0,90.748,296.1,305.2,296.7
165,2022-10-28,Vernon,850,1409.0,4.2,-2.8,60.0,3.68,190.0,20.372,290.5,301.4,291.2
166,2022-10-28,Port Hardy,700,2916.0,-10.1,-19.1,48.0,1.21,235.0,55.56,291.3,295.1,291.5
167,2022-10-28,Port Hardy,850,1387.0,0.6,-7.4,55.0,2.59,240.0,48.152,286.8,294.5,287.2
168,2022-10-29,Quillayute,700,3048.0,-5.3,-27.3,16.0,0.59,245.0,57.412000000000006,296.6,298.6,296.7
169,2022-10-29,Quillayute,850,1514.0,0.4,-1.4,88.0,4.08,240.0,29.632,286.6,298.4,287.3
170,2022-10-29,Vernon,700,3014.0,-9.1,-21.1,37.0,1.02,240.0,46.300000000000004,292.4,295.7,292.6
171,2022-10-29,Vernon,850,1485.0,3.6,-6.4,48.0,2.8,210.0,44.448,289.9,298.3,290.4
172,2022-10-29,Port Hardy,700,2966.0,-8.7,-10.9,84.0,2.39,225.0,103.712,292.8,300.1,293.2
173,2022-10-29,Port Hardy,850,1442.0,-0.1,-2.1,86.0,3.87,225.0,74.08,286.0,297.3,286.7
174,2022-10-30,Quillayute,700,3079.0,-4.3,-17.3,36.0,1.41,250.0,48.152,297.7,302.3,297.9
175,2022-10-30,Quillayute,850,1535.0,1.0,0.4,96.0,4.66,225.0,29.632,287.2,300.6,288.0
176,2022-10-30,Vernon,700,3096.0,-7.7,-10.9,78.0,2.39,245.0,50.004000000000005,293.9,301.3,294.4
177,2022-10-30,Vernon,850,1532.0,4.0,-6.0,48.0,2.89,205.0,44.448,290.3,299.0,290.8
178,2022-10-30,Port Hardy,700,2998.0,-5.5,-7.2,88.0,3.2,230.0,92.60000000000001,296.4,306.1,296.9
179,2022-10-30,Port Hardy,850,1441.0,1.6,-0.4,87.0,4.39,205.0,83.34,287.8,300.6,288.6
180,2022-10-31,Quillayute,700,3037.0,-2.3,-2.5,99.0,4.57,245.0,70.376,299.9,313.9,300.7
181,2022-10-31,Quillayute,850,1470.0,6.4,6.4,100.0,7.14,235.0,68.524,292.8,313.6,294.1
182,2022-10-31,Vernon,700,2975.0,-3.3,-14.3,42.0,1.81,275.0,88.896,298.8,304.6,299.1
183,2022-10-31,Vernon,850,1422.0,6.6,-0.4,61.0,4.39,225.0,53.708000000000006,293.1,306.1,293.8
184,2022-10-31,Port Hardy,700,2935.0,-11.3,-13.6,83.0,1.92,240.0,42.596000000000004,289.9,295.8,290.3
185,2022-10-31,Port Hardy,850,1416.0,-1.1,-4.7,77.0,3.19,225.0,16.668,285.0,294.3,285.5
186,2022-11-01,Quillayute,700,2929.0,-12.1,-19.1,56.0,1.21,245.0,42.596000000000004,289.1,292.9,289.3
187,2022-11-01,Quillayute,850,1415.0,-2.5,-6.3,75.0,2.82,290.0,27.78,283.5,291.8,284.0
188,2022-11-01,Vernon,700,2921.0,-9.5,-19.5,44.0,1.17,230.0,75.932,291.9,295.7,292.1
189,2022-11-01,Vernon,850,1370.0,4.2,-9.8,35.0,2.15,235.0,59.264,290.5,297.1,290.9
190,2022-11-01,Port Hardy,700,2872.0,-15.1,-19.0,72.0,1.22,245.0,29.632,285.7,289.5,285.9
191,2022-11-01,Port Hardy,850,1376.0,-4.3,-9.3,68.0,2.23,290.0,16.668,281.6,288.2,282.0
192,2022-11-02,Quillayute,700,2865.0,-13.1,-14.6,88.0,1.77,210.0,22.224,287.9,293.4,288.3
193,2022-11-02,Quillayute,850,1358.0,-3.1,-4.7,89.0,3.19,145.0,14.816,282.9,292.1,283.4
194,2022-11-02,Vernon,700,2862.0,-13.3,-16.6,76.0,1.5,300.0,14.816,287.7,292.4,288.0
195,2022-11-02,Vernon,850,1356.0,-0.5,-7.5,59.0,2.57,325.0,11.112,285.6,293.2,286.1
196,2022-11-02,Port Hardy,700,2857.0,-15.1,-18.9,73.0,1.23,40.0,14.816,285.7,289.6,285.9
197,2022-11-02,Port Hardy,850,1350.0,-4.3,-8.0,75.0,2.47,95.0,14.816,281.6,288.9,282.1
198,2022-11-03,Quillayute,700,2961.0,-13.5,-17.0,75.0,1.45,35.0,16.668,287.5,292.0,287.8
199,2022-11-03,Quillayute,850,1451.0,-2.1,-8.1,63.0,2.45,45.0,11.112,283.9,291.2,284.4
200,2022-11-03,Vernon,700,2963.0,-12.9,-17.1,71.0,1.44,350.0,18.52,288.2,292.6,288.4
201,2022-11-03,Vernon,850,1449.0,-5.5,-12.5,58.0,1.73,320.0,11.112,280.4,285.5,280.7
202,2022-11-03,Port Hardy,700,2951.0,-13.9,-37.9,11.0,0.21,275.0,7.408,287.1,287.8,287.1
203,2022-11-03,Port Hardy,850,1448.0,-2.3,-15.3,36.0,1.38,90.0,3.704,283.7,287.9,284.0
204,2022-11-04,Quillayute,700,2993.0,-3.1,-3.2,99.0,4.34,285.0,98.156,299.0,312.2,299.8
205,2022-11-04,Quillayute,850,1447.0,-0.9,-1.0,99.0,4.2,200.0,90.748,285.2,297.3,285.9
206,2022-11-04,Vernon,700,2938.0,-13.7,-16.3,81.0,1.54,265.0,31.484,287.3,292.0,287.6
207,2022-11-04,Vernon,850,1438.0,-5.7,-8.6,80.0,2.36,195.0,48.152,280.2,287.0,280.6
208,2022-11-04,Port Hardy,700,2930.0,-3.7,-5.0,91.0,3.78,275.0,64.82000000000001,298.4,309.9,299.0
209,2022-11-04,Port Hardy,850,1374.0,0.8,0.3,96.0,4.62,195.0,70.376,287.0,300.3,287.8
210,2022-11-05,Quillayute,700,2928.0,-1.7,-1.7,100.0,4.85,260.0,85.19200000000001,300.6,315.4,301.4
211,2022-11-05,Quillayute,850,1358.0,6.2,6.2,100.0,7.04,265.0,75.932,292.6,313.1,293.9
212,2022-11-05,Vernon,700,2854.0,-3.7,-5.9,85.0,3.53,260.0,79.63600000000001,298.4,309.2,299.0
213,2022-11-05,Vernon,850,1287.0,-3.1,-5.1,86.0,3.09,185.0,31.484,282.9,291.9,283.4
214,2022-11-05,Port Hardy,700,2816.0,-7.1,-8.3,91.0,2.93,260.0,77.784,294.6,303.6,295.1
215,2022-11-05,Port Hardy,850,1276.0,1.4,0.4,93.0,4.66,280.0,48.152,287.6,301.1,288.4
216,2022-11-06,Quillayute,700,2921.0,-14.5,-17.5,78.0,1.39,280.0,61.116,286.4,290.7,286.6
217,2022-11-06,Quillayute,850,1419.0,-4.5,-8.5,74.0,2.38,285.0,46.300000000000004,281.4,288.4,281.8
218,2022-11-06,Vernon,700,2845.0,-16.1,-18.2,84.0,1.31,260.0,24.076,284.6,288.6,284.9
219,2022-11-06,Vernon,850,1358.0,-5.5,-7.5,86.0,2.57,20.0,25.928,280.4,287.8,280.8
220,2022-11-06,Port Hardy,700,2862.0,-16.1,-18.5,82.0,1.28,245.0,46.300000000000004,284.6,288.6,284.9
221,2022-11-06,Port Hardy,850,1364.0,-6.1,-7.8,88.0,2.51,245.0,31.484,279.7,287.0,280.2
222,2022-11-07,Quillayute,700,2791.0,-14.9,-15.6,94.0,1.63,205.0,12.964,286.0,290.9,286.2
223,2022-11-07,Quillayute,850,1293.0,-4.1,-5.7,89.0,2.95,210.0,20.372,281.8,290.4,282.3
224,2022-11-07,Vernon,700,2835.0,-13.9,-16.2,83.0,1.55,175.0,83.34,287.1,291.8,287.3
225,2022-11-07,Vernon,850,1338.0,-4.7,-9.7,68.0,2.16,105.0,35.188,281.2,287.6,281.6
226,2022-11-07,Port Hardy,700,2786.0,-16.3,-23.3,55.0,0.84,125.0,14.816,284.4,287.1,284.6
227,2022-11-07,Port Hardy,850,1283.0,-5.7,-8.0,84.0,2.47,90.0,29.632,280.2,287.3,280.6
228,2022-11-08,Quillayute,700,2830.0,-14.1,-15.7,88.0,1.62,150.0,24.076,286.8,291.8,287.1
229,2022-11-08,Quillayute,850,1327.0,-3.5,-5.1,89.0,3.09,120.0,25.928,282.5,291.4,283.0
230,2022-11-08,Vernon,700,2849.0,-16.3,-18.9,80.0,1.23,205.0,24.076,284.4,288.2,284.6
